"","eventID","caseID","eventType","eventTime","variable","value"
"5882","CALL.2.2157",2,"Call Received",2013-10-20 22:00:29,"Occurance","1"
"5883","CALL.2.2158",2,"Call Received",2013-10-21 02:01:04,"Occurance","1"
"5884","CALL.2.2159",2,"Call Received",2013-10-21 11:01:27,"Occurance","1"
"5885","CALL.2.2160",2,"Call Received",2013-10-21 21:21:07,"Occurance","1"
"5886","CALL.2.2161",2,"Call Received",2013-10-22 05:02:55,"Occurance","1"
"5887","CALL.2.2162",2,"Call Received",2013-10-23 08:33:11,"Occurance","1"
"5888","CALL.2.2163",2,"Call Received",2013-10-24 23:52:38,"Occurance","1"
"5889","CALL.2.2164",2,"Call Received",2013-10-25 12:01:53,"Occurance","1"
"5890","CALL.2.2165",2,"Call Received",2013-10-26 09:37:56,"Occurance","1"
"5891","CALL.2.2166",2,"Call Received",2013-10-27 05:30:37,"Occurance","1"
"5892","CALL.2.2167",2,"Call Received",2013-10-27 20:20:09,"Occurance","1"
"5893","CALL.2.2168",2,"Call Received",2013-10-29 17:16:35,"Occurance","1"
"5894","CALL.2.2169",2,"Call Received",2013-10-30 05:45:55,"Occurance","1"
"5895","CALL.2.2170",2,"Call Received",2013-10-31 01:11:46,"Occurance","1"
"5896","CALL.2.2171",2,"Call Received",2013-10-31 07:45:54,"Occurance","1"
"5897","CALL.2.2172",2,"Call Received",2013-10-31 11:46:09,"Occurance","1"
"5898","CALL.2.2173",2,"Call Received",2013-10-31 16:11:38,"Occurance","1"
"5899","CALL.2.2174",2,"Call Received",2013-11-01 03:43:58,"Occurance","1"
"5900","CALL.2.2175",2,"Call Received",2013-11-01 10:15:28,"Occurance","1"
"5901","CALL.2.2176",2,"Call Received",2013-11-01 10:19:44,"Occurance","1"
"5902","CALL.2.2177",2,"Call Received",2013-11-01 14:34:00,"Occurance","1"
"5903","CALL.2.2178",2,"Call Received",2013-11-02 02:32:56,"Occurance","1"
"5904","CALL.2.2179",2,"Call Received",2013-11-02 04:13:17,"Occurance","1"
"5905","CALL.2.2180",2,"Call Received",2013-11-02 14:47:30,"Occurance","1"
"5906","CALL.2.2181",2,"Call Received",2013-11-02 15:53:47,"Occurance","1"
"5907","CALL.2.2182",2,"Call Received",2013-11-03 21:54:16,"Occurance","1"
"5908","CALL.2.2183",2,"Call Received",2013-11-04 01:55:42,"Occurance","1"
"5909","CALL.2.2184",2,"Call Received",2013-11-04 11:15:01,"Occurance","1"
"5910","CALL.2.2185",2,"Call Received",2013-11-04 14:07:54,"Occurance","1"
"5911","CALL.2.2186",2,"Call Received",2013-11-05 00:35:20,"Occurance","1"
"5912","CALL.2.2187",2,"Call Received",2013-11-05 04:58:17,"Occurance","1"
"5913","CALL.2.2188",2,"Call Received",2013-11-06 05:52:32,"Occurance","1"
"5914","CALL.2.2189",2,"Call Received",2013-11-06 18:30:10,"Occurance","1"
"5915","CALL.2.2190",2,"Call Received",2013-11-08 02:32:13,"Occurance","1"
"5916","CALL.2.2191",2,"Call Received",2013-11-08 18:52:31,"Occurance","1"
"5917","CALL.2.2192",2,"Call Received",2013-11-09 00:09:42,"Occurance","1"
"5918","CALL.2.2193",2,"Call Received",2013-11-09 06:25:55,"Occurance","1"
"5919","CALL.2.2194",2,"Call Received",2013-11-09 12:22:54,"Occurance","1"
"5920","CALL.2.2195",2,"Call Received",2013-11-09 12:26:57,"Occurance","1"
"5921","CALL.2.2196",2,"Call Received",2013-11-09 17:17:55,"Occurance","1"
"5922","CALL.2.2197",2,"Call Received",2013-11-09 21:13:21,"Occurance","1"
"5923","CALL.2.2198",2,"Call Received",2013-11-10 03:14:32,"Occurance","1"
"5924","CALL.2.2199",2,"Call Received",2013-11-11 08:29:03,"Occurance","1"
"5925","CALL.2.2200",2,"Call Received",2013-11-12 05:37:42,"Occurance","1"
"5926","CALL.2.2201",2,"Call Received",2013-11-12 07:22:00,"Occurance","1"
"5927","CALL.2.2202",2,"Call Received",2013-11-12 13:31:46,"Occurance","1"
"5928","CALL.2.2203",2,"Call Received",2013-11-12 18:30:30,"Occurance","1"
"5929","CALL.2.2204",2,"Call Received",2013-11-14 01:41:26,"Occurance","1"
"5930","CALL.2.2205",2,"Call Received",2013-11-14 05:28:28,"Occurance","1"
"5931","CALL.2.2206",2,"Call Received",2013-11-14 17:18:07,"Occurance","1"
"5932","CALL.2.2207",2,"Call Received",2013-11-14 20:33:11,"Occurance","1"
"5933","CALL.2.2208",2,"Call Received",2013-11-15 11:03:58,"Occurance","1"
"5934","CALL.2.2209",2,"Call Received",2013-11-16 13:47:43,"Occurance","1"
"5935","CALL.2.2210",2,"Call Received",2013-11-17 11:57:04,"Occurance","1"
"5936","CALL.2.2211",2,"Call Received",2013-11-18 05:38:54,"Occurance","1"
"5937","CALL.2.2212",2,"Call Received",2013-11-18 09:37:54,"Occurance","1"
"5938","CALL.2.2213",2,"Call Received",2013-11-18 10:56:37,"Occurance","1"
"5939","CALL.2.2214",2,"Call Received",2013-11-19 15:32:55,"Occurance","1"
"5940","CALL.2.2215",2,"Call Received",2013-11-20 06:47:46,"Occurance","1"
"5941","CALL.2.2216",2,"Call Received",2013-11-20 13:52:35,"Occurance","1"
"5942","CALL.2.2217",2,"Call Received",2013-11-20 17:37:32,"Occurance","1"
"5943","CALL.2.2218",2,"Call Received",2013-11-20 21:28:02,"Occurance","1"
"5944","CALL.2.2219",2,"Call Received",2013-11-21 10:17:17,"Occurance","1"
"5945","CALL.2.2220",2,"Call Received",2013-11-22 09:57:17,"Occurance","1"
"5946","CALL.2.2221",2,"Call Received",2013-11-22 15:18:27,"Occurance","1"
"5947","CALL.2.2222",2,"Call Received",2013-11-23 05:53:06,"Occurance","1"
"5948","CALL.2.2223",2,"Call Received",2013-11-23 06:21:16,"Occurance","1"
"5949","CALL.2.2224",2,"Call Received",2013-11-25 02:10:18,"Occurance","1"
"5950","CALL.2.2225",2,"Call Received",2013-11-25 21:52:57,"Occurance","1"
"5951","CALL.2.2226",2,"Call Received",2013-11-25 23:14:39,"Occurance","1"
"5952","CALL.2.2227",2,"Call Received",2013-11-27 11:26:28,"Occurance","1"
"5953","CALL.2.2228",2,"Call Received",2013-11-28 16:02:27,"Occurance","1"
"5954","CALL.2.2229",2,"Call Received",2013-11-28 16:11:56,"Occurance","1"
"5955","CALL.2.2230",2,"Call Received",2013-11-28 18:50:42,"Occurance","1"
"5956","CALL.2.2231",2,"Call Received",2013-11-28 23:06:04,"Occurance","1"
"5957","CALL.2.2232",2,"Call Received",2013-11-29 18:07:22,"Occurance","1"
"5958","CALL.2.2233",2,"Call Received",2013-11-30 06:01:46,"Occurance","1"
"5959","CALL.2.2234",2,"Call Received",2013-11-30 16:05:35,"Occurance","1"
"5960","CALL.2.2235",2,"Call Received",2013-12-01 03:21:38,"Occurance","1"
"5961","CALL.2.2236",2,"Call Received",2013-12-01 11:54:03,"Occurance","1"
"5962","CALL.2.2237",2,"Call Received",2013-12-01 12:10:58,"Occurance","1"
"5963","CALL.2.2238",2,"Call Received",2013-12-02 06:05:19,"Occurance","1"
"5964","CALL.2.2239",2,"Call Received",2013-12-02 09:35:51,"Occurance","1"
"5965","CALL.2.2240",2,"Call Received",2013-12-02 11:34:01,"Occurance","1"
"5966","CALL.2.2241",2,"Call Received",2013-12-03 08:31:48,"Occurance","1"
"5967","CALL.2.2242",2,"Call Received",2013-12-04 21:50:09,"Occurance","1"
"5968","CALL.2.2243",2,"Call Received",2013-12-05 12:46:07,"Occurance","1"
"5969","CALL.2.2244",2,"Call Received",2013-12-06 01:04:44,"Occurance","1"
"5970","CALL.2.2245",2,"Call Received",2013-12-06 13:48:09,"Occurance","1"
"5971","CALL.2.2246",2,"Call Received",2013-12-06 21:35:33,"Occurance","1"
"5972","CALL.2.2247",2,"Call Received",2013-12-06 23:41:42,"Occurance","1"
"5973","CALL.2.2248",2,"Call Received",2013-12-07 00:38:31,"Occurance","1"
"5974","CALL.2.2249",2,"Call Received",2013-12-07 17:44:16,"Occurance","1"
"5975","CALL.2.2250",2,"Call Received",2013-12-08 01:14:07,"Occurance","1"
"5976","CALL.2.2251",2,"Call Received",2013-12-09 01:54:15,"Occurance","1"
"5977","CALL.2.2252",2,"Call Received",2013-12-09 08:56:22,"Occurance","1"
"5978","CALL.2.2253",2,"Call Received",2013-12-09 10:03:28,"Occurance","1"
"5979","CALL.2.2254",2,"Call Received",2013-12-09 17:39:25,"Occurance","1"
"5980","CALL.2.2255",2,"Call Received",2013-12-10 08:05:57,"Occurance","1"
"5981","CALL.2.2256",2,"Call Received",2013-12-11 10:44:03,"Occurance","1"
"5982","CALL.2.2257",2,"Call Received",2013-12-11 17:06:22,"Occurance","1"
"5983","CALL.2.2258",2,"Call Received",2013-12-12 12:20:20,"Occurance","1"
"5984","CALL.2.2259",2,"Call Received",2013-12-12 19:22:43,"Occurance","1"
"5985","CALL.2.2260",2,"Call Received",2013-12-13 00:15:18,"Occurance","1"
"5986","CALL.2.2261",2,"Call Received",2013-12-13 12:01:34,"Occurance","1"
"5987","CALL.2.2262",2,"Call Received",2013-12-13 18:28:03,"Occurance","1"
"5988","CALL.2.2263",2,"Call Received",2013-12-14 13:00:59,"Occurance","1"
"5989","CALL.2.2264",2,"Call Received",2013-12-15 12:57:59,"Occurance","1"
"5990","CALL.2.2265",2,"Call Received",2013-12-15 22:16:34,"Occurance","1"
"5991","CALL.2.2266",2,"Call Received",2013-12-16 03:47:03,"Occurance","1"
"5992","CALL.2.2267",2,"Call Received",2013-12-16 19:54:47,"Occurance","1"
"5993","CALL.2.2268",2,"Call Received",2013-12-16 21:33:37,"Occurance","1"
"5994","CALL.2.2269",2,"Call Received",2013-12-17 14:36:37,"Occurance","1"
"5995","CALL.2.2270",2,"Call Received",2013-12-17 18:57:54,"Occurance","1"
"5996","CALL.2.2271",2,"Call Received",2013-12-19 02:35:03,"Occurance","1"
"5997","CALL.2.2272",2,"Call Received",2013-12-19 06:17:51,"Occurance","1"
"5998","CALL.2.2273",2,"Call Received",2013-12-19 10:25:05,"Occurance","1"
"5999","CALL.2.2274",2,"Call Received",2013-12-19 10:35:07,"Occurance","1"
"6000","CALL.2.2275",2,"Call Received",2013-12-19 13:38:01,"Occurance","1"
"6001","CALL.2.2276",2,"Call Received",2013-12-19 21:43:49,"Occurance","1"
"6002","CALL.2.2277",2,"Call Received",2013-12-20 12:03:57,"Occurance","1"
"6003","CALL.2.2278",2,"Call Received",2013-12-20 14:53:58,"Occurance","1"
"6004","CALL.2.2279",2,"Call Received",2013-12-20 15:08:37,"Occurance","1"
"6005","CALL.2.2280",2,"Call Received",2013-12-20 20:02:50,"Occurance","1"
"6006","CALL.2.2281",2,"Call Received",2013-12-21 02:04:48,"Occurance","1"
"6007","CALL.2.2282",2,"Call Received",2013-12-22 02:12:39,"Occurance","1"
"6008","CALL.2.2283",2,"Call Received",2013-12-22 14:40:51,"Occurance","1"
"6009","CALL.2.2284",2,"Call Received",2013-12-22 20:50:50,"Occurance","1"
"6010","CALL.2.2285",2,"Call Received",2013-12-23 01:47:12,"Occurance","1"
"6011","CALL.2.2286",2,"Call Received",2013-12-24 06:03:10,"Occurance","1"
"6012","CALL.2.2287",2,"Call Received",2013-12-25 09:39:50,"Occurance","1"
"6013","CALL.2.2288",2,"Call Received",2013-12-25 18:01:30,"Occurance","1"
"6014","CALL.2.2289",2,"Call Received",2013-12-26 00:26:21,"Occurance","1"
"6015","CALL.2.2290",2,"Call Received",2013-12-26 11:42:53,"Occurance","1"
"6016","CALL.2.2291",2,"Call Received",2013-12-26 11:54:24,"Occurance","1"
"6017","CALL.2.2292",2,"Call Received",2013-12-27 03:57:43,"Occurance","1"
"6018","CALL.2.2293",2,"Call Received",2013-12-27 10:18:00,"Occurance","1"
"6019","CALL.2.2294",2,"Call Received",2013-12-27 16:43:07,"Occurance","1"
"6020","CALL.2.2295",2,"Call Received",2013-12-28 00:29:38,"Occurance","1"
"6021","CALL.2.2296",2,"Call Received",2013-12-29 06:52:00,"Occurance","1"
"6022","CALL.2.2297",2,"Call Received",2013-12-29 07:52:46,"Occurance","1"
"6023","CALL.2.2298",2,"Call Received",2013-12-29 08:12:20,"Occurance","1"
"6024","CALL.2.2299",2,"Call Received",2013-12-29 11:54:28,"Occurance","1"
"6025","CALL.2.2300",2,"Call Received",2013-12-29 12:02:51,"Occurance","1"
"6026","CALL.2.2301",2,"Call Received",2013-12-29 23:18:53,"Occurance","1"
"6027","CALL.2.2302",2,"Call Received",2013-12-30 12:55:34,"Occurance","1"
"6028","CALL.2.2303",2,"Call Received",2013-12-31 01:42:15,"Occurance","1"
"6029","CALL.2.2304",2,"Call Received",2013-12-31 04:57:25,"Occurance","1"
"6030","CALL.2.2305",2,"Call Received",2013-12-31 21:25:55,"Occurance","1"
"6031","CALL.2.2306",2,"Call Received",2014-01-03 02:21:33,"Occurance","1"
"6032","CALL.2.2307",2,"Call Received",2014-01-03 17:06:18,"Occurance","1"
"6033","CALL.2.2308",2,"Call Received",2014-01-04 07:44:48,"Occurance","1"
"6034","CALL.2.2309",2,"Call Received",2014-01-04 11:45:43,"Occurance","1"
"6035","CALL.2.2310",2,"Call Received",2014-01-04 23:57:50,"Occurance","1"
"6036","CALL.2.2311",2,"Call Received",2014-01-06 10:28:58,"Occurance","1"
"6037","CALL.2.2312",2,"Call Received",2014-01-06 14:23:34,"Occurance","1"
"6038","CALL.2.2313",2,"Call Received",2014-01-08 13:32:15,"Occurance","1"
"6039","CALL.2.2314",2,"Call Received",2014-01-08 13:32:33,"Occurance","1"
"6040","CALL.2.2315",2,"Call Received",2014-01-09 00:17:41,"Occurance","1"
"6041","CALL.2.2316",2,"Call Received",2014-01-09 04:10:54,"Occurance","1"
"6042","CALL.2.2317",2,"Call Received",2014-01-09 08:43:26,"Occurance","1"
"6043","CALL.2.2318",2,"Call Received",2014-01-09 13:01:13,"Occurance","1"
"6044","CALL.2.2319",2,"Call Received",2014-01-09 15:26:47,"Occurance","1"
"6045","CALL.2.2320",2,"Call Received",2014-01-09 16:06:28,"Occurance","1"
"6046","CALL.2.2321",2,"Call Received",2014-01-10 04:26:55,"Occurance","1"
"6047","CALL.2.2322",2,"Call Received",2014-01-10 07:41:03,"Occurance","1"
"6048","CALL.2.2323",2,"Call Received",2014-01-10 07:41:38,"Occurance","1"
"6049","CALL.2.2324",2,"Call Received",2014-01-10 16:57:07,"Occurance","1"
"6050","CALL.2.2325",2,"Call Received",2014-01-11 14:02:43,"Occurance","1"
"6051","CALL.2.2326",2,"Call Received",2014-01-11 18:15:33,"Occurance","1"
"6052","CALL.2.2327",2,"Call Received",2014-01-12 01:57:10,"Occurance","1"
"6053","CALL.2.2328",2,"Call Received",2014-01-12 19:34:32,"Occurance","1"
"6054","CALL.2.2329",2,"Call Received",2014-01-12 23:31:29,"Occurance","1"
"6055","CALL.2.2330",2,"Call Received",2014-01-13 06:06:44,"Occurance","1"
"6056","CALL.2.2331",2,"Call Received",2014-01-13 15:48:22,"Occurance","1"
"6057","CALL.2.2332",2,"Call Received",2014-01-14 06:04:11,"Occurance","1"
"6058","CALL.2.2333",2,"Call Received",2014-01-14 17:58:30,"Occurance","1"
"6059","CALL.2.2334",2,"Call Received",2014-01-14 20:42:51,"Occurance","1"
"6060","CALL.2.2335",2,"Call Received",2014-01-15 12:49:46,"Occurance","1"
"6061","CALL.2.2336",2,"Call Received",2014-01-16 04:42:25,"Occurance","1"
"6062","CALL.2.2337",2,"Call Received",2014-01-16 18:34:59,"Occurance","1"
"6063","CALL.2.2338",2,"Call Received",2014-01-17 14:09:30,"Occurance","1"
"6064","CALL.2.2339",2,"Call Received",2014-01-17 19:04:02,"Occurance","1"
"6065","CALL.2.2340",2,"Call Received",2014-01-18 18:28:19,"Occurance","1"
"6066","CALL.2.2341",2,"Call Received",2014-01-19 00:02:13,"Occurance","1"
"6067","CALL.2.2342",2,"Call Received",2014-01-19 02:32:35,"Occurance","1"
"6068","CALL.2.2343",2,"Call Received",2014-01-19 09:05:34,"Occurance","1"
"6069","CALL.2.2344",2,"Call Received",2014-01-19 19:14:33,"Occurance","1"
"6070","CALL.2.2345",2,"Call Received",2014-01-20 02:12:03,"Occurance","1"
"6071","CALL.2.2346",2,"Call Received",2014-01-20 09:03:36,"Occurance","1"
"6072","CALL.2.2347",2,"Call Received",2014-01-20 10:05:01,"Occurance","1"
"6073","CALL.2.2348",2,"Call Received",2014-01-20 20:59:32,"Occurance","1"
"6074","CALL.2.2349",2,"Call Received",2014-01-21 17:19:43,"Occurance","1"
"6075","CALL.2.2350",2,"Call Received",2014-01-21 17:35:34,"Occurance","1"
"6076","CALL.2.2351",2,"Call Received",2014-01-21 17:36:47,"Occurance","1"
"6077","CALL.2.2352",2,"Call Received",2014-01-22 05:58:51,"Occurance","1"
"6078","CALL.2.2353",2,"Call Received",2014-01-22 17:37:43,"Occurance","1"
"6079","CALL.2.2354",2,"Call Received",2014-01-22 23:55:44,"Occurance","1"
"6080","CALL.2.2355",2,"Call Received",2014-01-23 02:12:15,"Occurance","1"
"6081","CALL.2.2356",2,"Call Received",2014-01-24 03:38:31,"Occurance","1"
"6082","CALL.2.2357",2,"Call Received",2014-01-25 05:04:51,"Occurance","1"
"6083","CALL.2.2358",2,"Call Received",2014-01-25 16:11:17,"Occurance","1"
"6084","CALL.2.2359",2,"Call Received",2014-01-25 20:28:05,"Occurance","1"
"6085","CALL.2.2360",2,"Call Received",2014-01-25 20:41:16,"Occurance","1"
"6086","CALL.2.2361",2,"Call Received",2014-01-25 21:03:19,"Occurance","1"
"6087","CALL.2.2362",2,"Call Received",2014-01-26 02:35:08,"Occurance","1"
"6088","CALL.2.2363",2,"Call Received",2014-01-26 11:50:33,"Occurance","1"
"6089","CALL.2.2364",2,"Call Received",2014-01-26 14:25:12,"Occurance","1"
"6090","CALL.2.2365",2,"Call Received",2014-01-26 18:32:35,"Occurance","1"
"6091","CALL.2.2366",2,"Call Received",2014-01-26 18:44:15,"Occurance","1"
"6092","CALL.2.2367",2,"Call Received",2014-01-27 08:14:38,"Occurance","1"
"6093","CALL.2.2368",2,"Call Received",2014-01-27 23:19:46,"Occurance","1"
"6094","CALL.2.2369",2,"Call Received",2014-01-28 19:36:52,"Occurance","1"
"6095","CALL.2.2370",2,"Call Received",2014-01-29 03:44:00,"Occurance","1"
"6096","CALL.2.2371",2,"Call Received",2014-01-29 18:49:13,"Occurance","1"
"6097","CALL.2.2372",2,"Call Received",2014-01-30 19:31:54,"Occurance","1"
"6098","CALL.2.2373",2,"Call Received",2014-01-31 00:38:25,"Occurance","1"
"6099","CALL.2.2374",2,"Call Received",2014-01-31 05:50:33,"Occurance","1"
"6100","CALL.2.2375",2,"Call Received",2014-02-02 06:09:49,"Occurance","1"
"6101","CALL.2.2376",2,"Call Received",2014-02-02 14:17:36,"Occurance","1"
"6102","CALL.2.2377",2,"Call Received",2014-02-03 04:52:38,"Occurance","1"
"6103","CALL.2.2378",2,"Call Received",2014-02-05 01:58:13,"Occurance","1"
"6104","CALL.2.2379",2,"Call Received",2014-02-05 14:28:14,"Occurance","1"
"6105","CALL.2.2380",2,"Call Received",2014-02-06 10:55:17,"Occurance","1"
"6106","CALL.2.2381",2,"Call Received",2014-02-06 19:21:54,"Occurance","1"
"6107","CALL.2.2382",2,"Call Received",2014-02-06 20:33:50,"Occurance","1"
"6108","CALL.2.2383",2,"Call Received",2014-02-07 08:57:05,"Occurance","1"
"6109","CALL.2.2384",2,"Call Received",2014-02-07 10:33:34,"Occurance","1"
"6110","CALL.2.2385",2,"Call Received",2014-02-07 20:06:48,"Occurance","1"
"6111","CALL.2.2386",2,"Call Received",2014-02-08 09:01:59,"Occurance","1"
"6112","CALL.2.2387",2,"Call Received",2014-02-08 20:50:00,"Occurance","1"
"6113","CALL.2.2388",2,"Call Received",2014-02-08 23:03:57,"Occurance","1"
"6114","CALL.2.2389",2,"Call Received",2014-02-09 14:57:31,"Occurance","1"
"6115","CALL.2.2390",2,"Call Received",2014-02-10 01:04:00,"Occurance","1"
"6116","CALL.2.2391",2,"Call Received",2014-02-10 08:00:18,"Occurance","1"
"6117","CALL.2.2392",2,"Call Received",2014-02-10 12:28:00,"Occurance","1"
"6118","CALL.2.2393",2,"Call Received",2014-02-10 15:25:05,"Occurance","1"
"6119","CALL.2.2394",2,"Call Received",2014-02-11 04:11:07,"Occurance","1"
"6120","CALL.2.2395",2,"Call Received",2014-02-12 14:29:53,"Occurance","1"
"6121","CALL.2.2396",2,"Call Received",2014-02-13 12:52:21,"Occurance","1"
"6122","CALL.2.2397",2,"Call Received",2014-02-14 08:05:52,"Occurance","1"
"6123","CALL.2.2398",2,"Call Received",2014-02-14 17:37:40,"Occurance","1"
"6124","CALL.2.2399",2,"Call Received",2014-02-15 05:57:24,"Occurance","1"
"6125","CALL.2.2400",2,"Call Received",2014-02-16 01:32:36,"Occurance","1"
"6126","CALL.2.2401",2,"Call Received",2014-02-16 06:57:51,"Occurance","1"
"6127","CALL.2.2402",2,"Call Received",2014-02-16 07:23:34,"Occurance","1"
"6128","CALL.2.2403",2,"Call Received",2014-02-16 07:39:32,"Occurance","1"
"6129","CALL.2.2404",2,"Call Received",2014-02-16 14:12:18,"Occurance","1"
"6130","CALL.2.2405",2,"Call Received",2014-02-16 15:54:10,"Occurance","1"
"6131","CALL.2.2406",2,"Call Received",2014-02-16 23:03:57,"Occurance","1"
"6132","CALL.2.2407",2,"Call Received",2014-02-17 09:23:35,"Occurance","1"
"6133","CALL.2.2408",2,"Call Received",2014-02-17 17:20:02,"Occurance","1"
"6134","CALL.2.2409",2,"Call Received",2014-02-18 05:05:04,"Occurance","1"
"6135","CALL.2.2410",2,"Call Received",2014-02-19 03:09:03,"Occurance","1"
"6136","CALL.2.2411",2,"Call Received",2014-02-20 05:18:44,"Occurance","1"
"6137","CALL.2.2412",2,"Call Received",2014-02-20 12:58:40,"Occurance","1"
"6138","CALL.2.2413",2,"Call Received",2014-02-20 23:08:07,"Occurance","1"
"6139","CALL.2.2414",2,"Call Received",2014-02-21 01:23:33,"Occurance","1"
"6140","CALL.2.2415",2,"Call Received",2014-02-21 19:50:13,"Occurance","1"
"6141","CALL.2.2416",2,"Call Received",2014-02-22 18:08:03,"Occurance","1"
"6142","CALL.2.2417",2,"Call Received",2014-02-22 18:21:50,"Occurance","1"
"6143","CALL.2.2418",2,"Call Received",2014-02-25 21:38:27,"Occurance","1"
"6144","CALL.2.2419",2,"Call Received",2014-02-27 02:57:18,"Occurance","1"
"6145","CALL.2.2420",2,"Call Received",2014-03-01 01:23:58,"Occurance","1"
"6146","CALL.2.2421",2,"Call Received",2014-03-01 08:05:44,"Occurance","1"
"6147","CALL.2.2422",2,"Call Received",2014-03-01 11:03:17,"Occurance","1"
"6148","CALL.2.2423",2,"Call Received",2014-03-02 05:03:04,"Occurance","1"
"6149","CALL.2.2424",2,"Call Received",2014-03-02 13:54:58,"Occurance","1"
"6150","CALL.2.2425",2,"Call Received",2014-03-02 15:21:02,"Occurance","1"
"6151","CALL.2.2426",2,"Call Received",2014-03-03 06:09:55,"Occurance","1"
"6152","CALL.2.2427",2,"Call Received",2014-03-04 17:44:04,"Occurance","1"
"6153","CALL.2.2428",2,"Call Received",2014-03-04 17:59:34,"Occurance","1"
"6154","CALL.2.2429",2,"Call Received",2014-03-05 05:44:01,"Occurance","1"
"6155","CALL.2.2430",2,"Call Received",2014-03-05 10:47:41,"Occurance","1"
"6156","CALL.2.2431",2,"Call Received",2014-03-06 03:26:37,"Occurance","1"
